ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
106      0.8259360194206238 0.8104116916656494 0.9669061899185181 0.9229111075401306 0.029287278652191162 0.013179421424865723 0.0087890625    0.0087890625    0.002811338814742042 0.07873055388224057 0.0005495611146815308 0.9698748886585236 0.9321323037147522
107      0.8242478370666504 0.7653039693832397 0.9175598621368408 0.9093645215034485 0.04831045866012573 0.06437942385673523 0.001953125     0.90765380859375 0.002114025681233533 0.031217829764377068 0.0006686700858362307 0.9705077558755875 0.9530342221260071
108      0.8118149042129517 0.7837076187133789 0.9040057063102722 0.9452018737792969 0.05063384771347046 0.08023357391357422 0.00146484375   0.98309326171875 0.01142976889076659 0.07203390746440193 0.005105800246400759 0.9786532402038575 0.9648727774620056
109      0.8199527859687805 0.8059821128845215 0.9436274170875549 0.9273507595062256 0.04479306936264038 0.04277324676513672 0.00048828125   0.00146484375   0.0035937028044371634 0.055030364886905436 0.001508398954425421 0.9891709566116333 0.9827311635017395
110      0.7249805927276611 0.7415337562561035 0.8712741732597351 0.9232870936393738 0.048675715923309326 0.06304693222045898 0.001953125     0.029296875     0.0075982061306769004 0.054152093618937726 0.0009397507854704662 0.9372375938627455 0.6778432726860046
111      0.9229963421821594 0.8790950775146484 0.9431605935096741 0.9570459127426147 0.0584331750869751 0.03458607196807861 0.0048828125    0.015625        0.014436549541356588 0.06217384751721665 0.007410505066883487 0.9744086503982544 0.937608003616333
112      0.8112650513648987 0.8028500080108643 0.9115478992462158 0.9255663752555847 0.03198552131652832 0.035383522510528564 0.00048828125   0.00439453125   0.006055422294924169 0.05291874021319514 0.0008797943319416377 0.9148668348789215 0.7059627175331116
113      0.8477404713630676 0.8125067353248596 0.9347856044769287 0.9500868916511536 0.032370805740356445 0.06187868118286133 0.0009765625    0.0029296875    0.006782336227688523 0.1482513139126441 0.000511142718899945 0.9867348074913025 0.9726479649543762
114      0.8611341118812561 0.8221977949142456 0.9328581094741821 0.9361100792884827 0.013590395450592041 0.023382186889648438 0.00830078125   0.0029296875    0.012223005009510117 0.08918473780796626 0.007326643130220436 0.9878722429275513 0.9772456288337708
115      0.8856114149093628 0.8420131206512451 0.9472282528877258 0.9234642386436462 0.01713728904724121 0.020401716232299805 0.283203125     0.970916748046875 0.018731716223016233 0.14578717257755303 0.0095977333914191 0.9625174522399902 0.9264433979988098
116      0.8405309915542603 0.7841500043869019 0.8896481990814209 0.942567765712738 0.021654725074768066 0.036509811878204346 0.00439453125   0.12353515625   0.005763856080807897 0.06188959354270535 0.002403081335810227 0.9793055057525635 0.965218722820282
117      0.8039140701293945 0.7750040292739868 0.9242483377456665 0.9294509887695312 0.08621442317962646 0.10652622580528259 0.0009765625    0.52490234375   0.003819420789555273 0.04457977209426816 0.0005118295287774899 0.9898324251174927 0.9780831933021545
